codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_hepatites_virais
314240,Moema,2015,8,2015-8-01,0
314240,Moema,2015,9,2015-9-01,0
314240,Moema,2015,10,2015-10-01,0
314240,Moema,2015,11,2015-11-01,1
314240,Moema,2015,12,2015-12-01,2
314270,Montalvânia,2015,1,2015-1-01,0
314270,Montalvânia,2015,2,2015-2-01,0
314270,Montalvânia,2015,3,2015-3-01,0
314270,Montalvânia,2015,4,2015-4-01,1
314270,Montalvânia,2015,5,2015-5-01,0
314270,Montalvânia,2015,6,2015-6-01,0
314270,Montalvânia,2015,7,2015-7-01,0
314270,Montalvânia,2015,8,2015-8-01,0
314270,Montalvânia,2015,9,2015-9-01,0
314270,Montalvânia,2015,10,2015-10-01,0
314270,Montalvânia,2015,11,2015-11-01,0
314270,Montalvânia,2015,12,2015-12-01,0
314280,Monte Alegre de Minas,2015,1,2015-1-01,9
314280,Monte Alegre de Minas,2015,2,2015-2-01,25
314280,Monte Alegre de Minas,2015,3,2015-3-01,28
314280,Monte Alegre de Minas,2015,4,2015-4-01,0
314280,Monte Alegre de Minas,2015,5,2015-5-01,0
314280,Monte Alegre de Minas,2015,6,2015-6-01,2
314280,Monte Alegre de Minas,2015,7,2015-7-01,0
314280,Monte Alegre de Minas,2015,8,2015-8-01,9
314280,Monte Alegre de Minas,2015,9,2015-9-01,11
314280,Monte Alegre de Minas,2015,10,2015-10-01,6
314280,Monte Alegre de Minas,2015,11,2015-11-01,6
314280,Monte Alegre de Minas,2015,12,2015-12-01,1
314310,Monte Carmelo,2015,1,2015-1-01,0
314310,Monte Carmelo,2015,2,2015-2-01,1
314310,Monte Carmelo,2015,3,2015-3-01,4
314310,Monte Carmelo,2015,4,2015-4-01,63
314310,Monte Carmelo,2015,5,2015-5-01,16
314310,Monte Carmelo,2015,6,2015-6-01,3
314310,Monte Carmelo,2015,7,2015-7-01,11
314310,Monte Carmelo,2015,8,2015-8-01,1
314310,Monte Carmelo,2015,9,2015-9-01,7
314310,Monte Carmelo,2015,10,2015-10-01,0
314310,Monte Carmelo,2015,11,2015-11-01,0
314310,Monte Carmelo,2015,12,2015-12-01,2
314320,Monte Santo de Minas,2015,1,2015-1-01,0
314320,Monte Santo de Minas,2015,2,2015-2-01,0
314320,Monte Santo de Minas,2015,3,2015-3-01,0
314320,Monte Santo de Minas,2015,4,2015-4-01,0
314320,Monte Santo de Minas,2015,5,2015-5-01,0
314320,Monte Santo de Minas,2015,6,2015-6-01,0
314320,Monte Santo de Minas,2015,7,2015-7-01,0
314320,Monte Santo de Minas,2015,8,2015-8-01,0
314320,Monte Santo de Minas,2015,9,2015-9-01,0
314320,Monte Santo de Minas,2015,10,2015-10-01,0
314320,Monte Santo de Minas,2015,11,2015-11-01,0
314320,Monte Santo de Minas,2015,12,2015-12-01,1
314340,Monte Sião,2015,1,2015-1-01,0
314340,Monte Sião,2015,2,2015-2-01,1
314340,Monte Sião,2015,3,2015-3-01,0
314340,Monte Sião,2015,4,2015-4-01,0
314340,Monte Sião,2015,5,2015-5-01,0
314340,Monte Sião,2015,6,2015-6-01,0
314340,Monte Sião,2015,7,2015-7-01,0
314340,Monte Sião,2015,8,2015-8-01,0
314340,Monte Sião,2015,9,2015-9-01,0
314340,Monte Sião,2015,10,2015-10-01,1
314340,Monte Sião,2015,11,2015-11-01,0
314340,Monte Sião,2015,12,2015-12-01,0
314330,Montes Claros,2015,1,2015-1-01,3
314330,Montes Claros,2015,2,2015-2-01,3
314330,Montes Claros,2015,3,2015-3-01,3
314330,Montes Claros,2015,4,2015-4-01,2
314330,Montes Claros,2015,5,2015-5-01,4
314330,Montes Claros,2015,6,2015-6-01,7
314330,Montes Claros,2015,7,2015-7-01,4
314330,Montes Claros,2015,8,2015-8-01,8
314330,Montes Claros,2015,9,2015-9-01,7
314330,Montes Claros,2015,10,2015-10-01,3
314330,Montes Claros,2015,11,2015-11-01,1
314330,Montes Claros,2015,12,2015-12-01,6
314380,Munhoz,2015,1,2015-1-01,0
314380,Munhoz,2015,2,2015-2-01,0
314380,Munhoz,2015,3,2015-3-01,0
314380,Munhoz,2015,4,2015-4-01,0
314380,Munhoz,2015,5,2015-5-01,1
314380,Munhoz,2015,6,2015-6-01,0
314380,Munhoz,2015,7,2015-7-01,0
314380,Munhoz,2015,8,2015-8-01,0
314380,Munhoz,2015,9,2015-9-01,0
314380,Munhoz,2015,10,2015-10-01,1
314380,Munhoz,2015,11,2015-11-01,0
314380,Munhoz,2015,12,2015-12-01,0
314390,Muriaé,2015,1,2015-1-01,10
314390,Muriaé,2015,2,2015-2-01,1
314390,Muriaé,2015,3,2015-3-01,0
314390,Muriaé,2015,4,2015-4-01,2
314390,Muriaé,2015,5,2015-5-01,2
314390,Muriaé,2015,6,2015-6-01,2
314390,Muriaé,2015,7,2015-7-01,2
314390,Muriaé,2015,8,2015-8-01,0
314390,Muriaé,2015,9,2015-9-01,2
314390,Muriaé,2015,10,2015-10-01,0
314390,Muriaé,2015,11,2015-11-01,0
314390,Muriaé,2015,12,2015-12-01,4
314400,Mutum,2015,1,2015-1-01,1
314400,Mutum,2015,2,2015-2-01,0
314400,Mutum,2015,3,2015-3-01,0
314400,Mutum,2015,4,2015-4-01,0
314400,Mutum,2015,5,2015-5-01,0
314400,Mutum,2015,6,2015-6-01,0
314400,Mutum,2015,7,2015-7-01,0
314400,Mutum,2015,8,2015-8-01,0
314400,Mutum,2015,9,2015-9-01,6
314400,Mutum,2015,10,2015-10-01,1
314400,Mutum,2015,11,2015-11-01,0
314400,Mutum,2015,12,2015-12-01,0
314410,Muzambinho,2015,1,2015-1-01,1
314410,Muzambinho,2015,2,2015-2-01,0
314410,Muzambinho,2015,3,2015-3-01,1
314410,Muzambinho,2015,4,2015-4-01,0
314410,Muzambinho,2015,5,2015-5-01,0
314410,Muzambinho,2015,6,2015-6-01,0
314410,Muzambinho,2015,7,2015-7-01,0
314410,Muzambinho,2015,8,2015-8-01,3
314410,Muzambinho,2015,9,2015-9-01,1
314410,Muzambinho,2015,10,2015-10-01,2
314410,Muzambinho,2015,11,2015-11-01,0
314410,Muzambinho,2015,12,2015-12-01,0
314420,Nacip Raydan,2015,1,2015-1-01,0
314420,Nacip Raydan,2015,2,2015-2-01,1
314420,Nacip Raydan,2015,3,2015-3-01,0
314420,Nacip Raydan,2015,4,2015-4-01,0
314420,Nacip Raydan,2015,5,2015-5-01,0
314420,Nacip Raydan,2015,6,2015-6-01,0
314420,Nacip Raydan,2015,7,2015-7-01,0
314420,Nacip Raydan,2015,8,2015-8-01,0
314420,Nacip Raydan,2015,9,2015-9-01,0
314420,Nacip Raydan,2015,10,2015-10-01,0
314420,Nacip Raydan,2015,11,2015-11-01,0
314420,Nacip Raydan,2015,12,2015-12-01,0
314430,Nanuque,2015,1,2015-1-01,0
314430,Nanuque,2015,2,2015-2-01,2
314430,Nanuque,2015,3,2015-3-01,0
314430,Nanuque,2015,4,2015-4-01,3
314430,Nanuque,2015,5,2015-5-01,1
314430,Nanuque,2015,6,2015-6-01,0
314430,Nanuque,2015,7,2015-7-01,4
314430,Nanuque,2015,8,2015-8-01,1
314430,Nanuque,2015,9,2015-9-01,1
314430,Nanuque,2015,10,2015-10-01,0
314430,Nanuque,2015,11,2015-11-01,1
314430,Nanuque,2015,12,2015-12-01,0
314437,Natalândia,2015,1,2015-1-01,0
314437,Natalândia,2015,2,2015-2-01,0
314437,Natalândia,2015,3,2015-3-01,3
314437,Natalândia,2015,4,2015-4-01,0
314437,Natalândia,2015,5,2015-5-01,0
314437,Natalândia,2015,6,2015-6-01,1
314437,Natalândia,2015,7,2015-7-01,0
314437,Natalândia,2015,8,2015-8-01,0
314437,Natalândia,2015,9,2015-9-01,0
314437,Natalândia,2015,10,2015-10-01,0
314437,Natalândia,2015,11,2015-11-01,0
314437,Natalândia,2015,12,2015-12-01,0
314460,Nepomuceno,2015,1,2015-1-01,0
314460,Nepomuceno,2015,2,2015-2-01,0
314460,Nepomuceno,2015,3,2015-3-01,0
314460,Nepomuceno,2015,4,2015-4-01,0
314460,Nepomuceno,2015,5,2015-5-01,3
314460,Nepomuceno,2015,6,2015-6-01,5
314460,Nepomuceno,2015,7,2015-7-01,0
314460,Nepomuceno,2015,8,2015-8-01,0
314460,Nepomuceno,2015,9,2015-9-01,0
314460,Nepomuceno,2015,10,2015-10-01,0
314460,Nepomuceno,2015,11,2015-11-01,0
314460,Nepomuceno,2015,12,2015-12-01,0
314470,Nova Era,2015,1,2015-1-01,0
314470,Nova Era,2015,2,2015-2-01,1
314470,Nova Era,2015,3,2015-3-01,0
314470,Nova Era,2015,4,2015-4-01,0
314470,Nova Era,2015,5,2015-5-01,0
314470,Nova Era,2015,6,2015-6-01,0
314470,Nova Era,2015,7,2015-7-01,0
314470,Nova Era,2015,8,2015-8-01,1
314470,Nova Era,2015,9,2015-9-01,1
314470,Nova Era,2015,10,2015-10-01,1
314470,Nova Era,2015,11,2015-11-01,0
314470,Nova Era,2015,12,2015-12-01,0
314480,Nova Lima,2015,1,2015-1-01,3
314480,Nova Lima,2015,2,2015-2-01,0
314480,Nova Lima,2015,3,2015-3-01,3
314480,Nova Lima,2015,4,2015-4-01,1
314480,Nova Lima,2015,5,2015-5-01,5
314480,Nova Lima,2015,6,2015-6-01,0
314480,Nova Lima,2015,7,2015-7-01,3
314480,Nova Lima,2015,8,2015-8-01,1
314480,Nova Lima,2015,9,2015-9-01,1
314480,Nova Lima,2015,10,2015-10-01,2
314480,Nova Lima,2015,11,2015-11-01,3
314480,Nova Lima,2015,12,2015-12-01,3
314500,Nova Ponte,2015,1,2015-1-01,0
314500,Nova Ponte,2015,2,2015-2-01,28
314500,Nova Ponte,2015,3,2015-3-01,79
314500,Nova Ponte,2015,4,2015-4-01,10
314500,Nova Ponte,2015,5,2015-5-01,5
314500,Nova Ponte,2015,6,2015-6-01,9
314500,Nova Ponte,2015,7,2015-7-01,4
314500,Nova Ponte,2015,8,2015-8-01,6
314500,Nova Ponte,2015,9,2015-9-01,11
314500,Nova Ponte,2015,10,2015-10-01,1
314500,Nova Ponte,2015,11,2015-11-01,0
314500,Nova Ponte,2015,12,2015-12-01,0
314520,Nova Serrana,2015,1,2015-1-01,0
314520,Nova Serrana,2015,2,2015-2-01,0
314520,Nova Serrana,2015,3,2015-3-01,0
314520,Nova Serrana,2015,4,2015-4-01,0
314520,Nova Serrana,2015,5,2015-5-01,0
314520,Nova Serrana,2015,6,2015-6-01,2
314520,Nova Serrana,2015,7,2015-7-01,1
314520,Nova Serrana,2015,8,2015-8-01,1
314520,Nova Serrana,2015,9,2015-9-01,0
314520,Nova Serrana,2015,10,2015-10-01,1
314520,Nova Serrana,2015,11,2015-11-01,3
314520,Nova Serrana,2015,12,2015-12-01,0
314530,Novo Cruzeiro,2015,1,2015-1-01,0
314530,Novo Cruzeiro,2015,2,2015-2-01,0
314530,Novo Cruzeiro,2015,3,2015-3-01,0
314530,Novo Cruzeiro,2015,4,2015-4-01,0
314530,Novo Cruzeiro,2015,5,2015-5-01,1
314530,Novo Cruzeiro,2015,6,2015-6-01,4
314530,Novo Cruzeiro,2015,7,2015-7-01,1
314530,Novo Cruzeiro,2015,8,2015-8-01,3
314530,Novo Cruzeiro,2015,9,2015-9-01,0
314530,Novo Cruzeiro,2015,10,2015-10-01,0
314530,Novo Cruzeiro,2015,11,2015-11-01,0
314530,Novo Cruzeiro,2015,12,2015-12-01,0
314535,Novo Oriente de Minas,2015,1,2015-1-01,1
314535,Novo Oriente de Minas,2015,2,2015-2-01,0
314535,Novo Oriente de Minas,2015,3,2015-3-01,0
314535,Novo Oriente de Minas,2015,4,2015-4-01,1
314535,Novo Oriente de Minas,2015,5,2015-5-01,0
314535,Novo Oriente de Minas,2015,6,2015-6-01,0
314535,Novo Oriente de Minas,2015,7,2015-7-01,0
314535,Novo Oriente de Minas,2015,8,2015-8-01,0
314535,Novo Oriente de Minas,2015,9,2015-9-01,0
314535,Novo Oriente de Minas,2015,10,2015-10-01,0
314535,Novo Oriente de Minas,2015,11,2015-11-01,0
314535,Novo Oriente de Minas,2015,12,2015-12-01,0
314550,Olímpio Noronha,2015,1,2015-1-01,0
314550,Olímpio Noronha,2015,2,2015-2-01,0
314550,Olímpio Noronha,2015,3,2015-3-01,0
314550,Olímpio Noronha,2015,4,2015-4-01,1
314550,Olímpio Noronha,2015,5,2015-5-01,0
314550,Olímpio Noronha,2015,6,2015-6-01,0
314550,Olímpio Noronha,2015,7,2015-7-01,0
314550,Olímpio Noronha,2015,8,2015-8-01,0
314550,Olímpio Noronha,2015,9,2015-9-01,0
314550,Olímpio Noronha,2015,10,2015-10-01,0
314550,Olímpio Noronha,2015,11,2015-11-01,0
314550,Olímpio Noronha,2015,12,2015-12-01,0
314560,Oliveira,2015,1,2015-1-01,1
314560,Oliveira,2015,2,2015-2-01,0
314560,Oliveira,2015,3,2015-3-01,1
314560,Oliveira,2015,4,2015-4-01,0
314560,Oliveira,2015,5,2015-5-01,1
314560,Oliveira,2015,6,2015-6-01,0
314560,Oliveira,2015,7,2015-7-01,1
314560,Oliveira,2015,8,2015-8-01,0
314560,Oliveira,2015,9,2015-9-01,0
314560,Oliveira,2015,10,2015-10-01,0
314560,Oliveira,2015,11,2015-11-01,0
314560,Oliveira,2015,12,2015-12-01,1
314585,Oratórios,2015,1,2015-1-01,0
314585,Oratórios,2015,2,2015-2-01,0
314585,Oratórios,2015,3,2015-3-01,0
314585,Oratórios,2015,4,2015-4-01,0
314585,Oratórios,2015,5,2015-5-01,0
314585,Oratórios,2015,6,2015-6-01,0
314585,Oratórios,2015,7,2015-7-01,0
314585,Oratórios,2015,8,2015-8-01,0
314585,Oratórios,2015,9,2015-9-01,1
314585,Oratórios,2015,10,2015-10-01,0
314585,Oratórios,2015,11,2015-11-01,0
314585,Oratórios,2015,12,2015-12-01,0
314590,Ouro Branco,2015,1,2015-1-01,0
314590,Ouro Branco,2015,2,2015-2-01,1
314590,Ouro Branco,2015,3,2015-3-01,0
314590,Ouro Branco,2015,4,2015-4-01,0
314590,Ouro Branco,2015,5,2015-5-01,2
314590,Ouro Branco,2015,6,2015-6-01,0
314590,Ouro Branco,2015,7,2015-7-01,0
314590,Ouro Branco,2015,8,2015-8-01,0
314590,Ouro Branco,2015,9,2015-9-01,0
314590,Ouro Branco,2015,10,2015-10-01,0
314590,Ouro Branco,2015,11,2015-11-01,0
314590,Ouro Branco,2015,12,2015-12-01,0
314600,Ouro Fino,2015,1,2015-1-01,2
314600,Ouro Fino,2015,2,2015-2-01,1
314600,Ouro Fino,2015,3,2015-3-01,1
314600,Ouro Fino,2015,4,2015-4-01,1
314600,Ouro Fino,2015,5,2015-5-01,1
314600,Ouro Fino,2015,6,2015-6-01,0
314600,Ouro Fino,2015,7,2015-7-01,0
314600,Ouro Fino,2015,8,2015-8-01,0
314600,Ouro Fino,2015,9,2015-9-01,0
314600,Ouro Fino,2015,10,2015-10-01,0
314600,Ouro Fino,2015,11,2015-11-01,0
314600,Ouro Fino,2015,12,2015-12-01,0
314610,Ouro Preto,2015,1,2015-1-01,0
314610,Ouro Preto,2015,2,2015-2-01,0
314610,Ouro Preto,2015,3,2015-3-01,1
314610,Ouro Preto,2015,4,2015-4-01,0
314610,Ouro Preto,2015,5,2015-5-01,0
314610,Ouro Preto,2015,6,2015-6-01,2
314610,Ouro Preto,2015,7,2015-7-01,1
314610,Ouro Preto,2015,8,2015-8-01,1
314610,Ouro Preto,2015,9,2015-9-01,1
314610,Ouro Preto,2015,10,2015-10-01,0
314610,Ouro Preto,2015,11,2015-11-01,0
314610,Ouro Preto,2015,12,2015-12-01,2
314620,Ouro Verde de Minas,2015,1,2015-1-01,0
314620,Ouro Verde de Minas,2015,2,2015-2-01,1
314620,Ouro Verde de Minas,2015,3,2015-3-01,0
314620,Ouro Verde de Minas,2015,4,2015-4-01,1
314620,Ouro Verde de Minas,2015,5,2015-5-01,0
314620,Ouro Verde de Minas,2015,6,2015-6-01,0
314620,Ouro Verde de Minas,2015,7,2015-7-01,0
314620,Ouro Verde de Minas,2015,8,2015-8-01,0
314620,Ouro Verde de Minas,2015,9,2015-9-01,0
314620,Ouro Verde de Minas,2015,10,2015-10-01,0
314620,Ouro Verde de Minas,2015,11,2015-11-01,0
314620,Ouro Verde de Minas,2015,12,2015-12-01,0
314630,Padre Paraíso,2015,1,2015-1-01,0
314630,Padre Paraíso,2015,2,2015-2-01,0
314630,Padre Paraíso,2015,3,2015-3-01,0
314630,Padre Paraíso,2015,4,2015-4-01,2
314630,Padre Paraíso,2015,5,2015-5-01,0
314630,Padre Paraíso,2015,6,2015-6-01,0
314630,Padre Paraíso,2015,7,2015-7-01,1
314630,Padre Paraíso,2015,8,2015-8-01,2
314630,Padre Paraíso,2015,9,2015-9-01,0
314630,Padre Paraíso,2015,10,2015-10-01,3
314630,Padre Paraíso,2015,11,2015-11-01,0
314630,Padre Paraíso,2015,12,2015-12-01,0
314650,Pains,2015,1,2015-1-01,0
314650,Pains,2015,2,2015-2-01,0
314650,Pains,2015,3,2015-3-01,0
314650,Pains,2015,4,2015-4-01,0
314650,Pains,2015,5,2015-5-01,0
314650,Pains,2015,6,2015-6-01,0
314650,Pains,2015,7,2015-7-01,1
314650,Pains,2015,8,2015-8-01,0
314650,Pains,2015,9,2015-9-01,0
314650,Pains,2015,10,2015-10-01,0
314650,Pains,2015,11,2015-11-01,0
314650,Pains,2015,12,2015-12-01,0
314690,Papagaios,2015,1,2015-1-01,0
314690,Papagaios,2015,2,2015-2-01,0
314690,Papagaios,2015,3,2015-3-01,0
314690,Papagaios,2015,4,2015-4-01,0
314690,Papagaios,2015,5,2015-5-01,0
314690,Papagaios,2015,6,2015-6-01,0
314690,Papagaios,2015,7,2015-7-01,1
314690,Papagaios,2015,8,2015-8-01,0
314690,Papagaios,2015,9,2015-9-01,1
314690,Papagaios,2015,10,2015-10-01,0
314690,Papagaios,2015,11,2015-11-01,0
314690,Papagaios,2015,12,2015-12-01,1
314710,Pará de Minas,2015,1,2015-1-01,1
314710,Pará de Minas,2015,2,2015-2-01,4
314710,Pará de Minas,2015,3,2015-3-01,1
314710,Pará de Minas,2015,4,2015-4-01,0
314710,Pará de Minas,2015,5,2015-5-01,1
314710,Pará de Minas,2015,6,2015-6-01,1
314710,Pará de Minas,2015,7,2015-7-01,0
314710,Pará de Minas,2015,8,2015-8-01,5
314710,Pará de Minas,2015,9,2015-9-01,2
314710,Pará de Minas,2015,10,2015-10-01,1
314710,Pará de Minas,2015,11,2015-11-01,3
314710,Pará de Minas,2015,12,2015-12-01,0
314700,Paracatu,2015,1,2015-1-01,0
314700,Paracatu,2015,2,2015-2-01,0
314700,Paracatu,2015,3,2015-3-01,0
314700,Paracatu,2015,4,2015-4-01,0
314700,Paracatu,2015,5,2015-5-01,0
314700,Paracatu,2015,6,2015-6-01,0
314700,Paracatu,2015,7,2015-7-01,0
314700,Paracatu,2015,8,2015-8-01,0
314700,Paracatu,2015,9,2015-9-01,1
314700,Paracatu,2015,10,2015-10-01,0
314700,Paracatu,2015,11,2015-11-01,0
314700,Paracatu,2015,12,2015-12-01,0
314720,Paraguaçu,2015,1,2015-1-01,0
314720,Paraguaçu,2015,2,2015-2-01,0
314720,Paraguaçu,2015,3,2015-3-01,0
314720,Paraguaçu,2015,4,2015-4-01,0
314720,Paraguaçu,2015,5,2015-5-01,0
314720,Paraguaçu,2015,6,2015-6-01,0
314720,Paraguaçu,2015,7,2015-7-01,0
314720,Paraguaçu,2015,8,2015-8-01,0
314720,Paraguaçu,2015,9,2015-9-01,0
314720,Paraguaçu,2015,10,2015-10-01,0
314720,Paraguaçu,2015,11,2015-11-01,0
314720,Paraguaçu,2015,12,2015-12-01,1
314740,Paraopeba,2015,1,2015-1-01,0
314740,Paraopeba,2015,2,2015-2-01,0
314740,Paraopeba,2015,3,2015-3-01,0
314740,Paraopeba,2015,4,2015-4-01,0
314740,Paraopeba,2015,5,2015-5-01,0
314740,Paraopeba,2015,6,2015-6-01,2
314740,Paraopeba,2015,7,2015-7-01,1
314740,Paraopeba,2015,8,2015-8-01,0
314740,Paraopeba,2015,9,2015-9-01,0
314740,Paraopeba,2015,10,2015-10-01,1
314740,Paraopeba,2015,11,2015-11-01,0
314740,Paraopeba,2015,12,2015-12-01,0
314760,Passa Quatro,2015,1,2015-1-01,0
314760,Passa Quatro,2015,2,2015-2-01,0
314760,Passa Quatro,2015,3,2015-3-01,0
314760,Passa Quatro,2015,4,2015-4-01,0
314760,Passa Quatro,2015,5,2015-5-01,1
314760,Passa Quatro,2015,6,2015-6-01,0
314760,Passa Quatro,2015,7,2015-7-01,1
314760,Passa Quatro,2015,8,2015-8-01,0
314760,Passa Quatro,2015,9,2015-9-01,0
314760,Passa Quatro,2015,10,2015-10-01,1
314760,Passa Quatro,2015,11,2015-11-01,0
314760,Passa Quatro,2015,12,2015-12-01,0
314790,Passos,2015,1,2015-1-01,3
314790,Passos,2015,2,2015-2-01,2
314790,Passos,2015,3,2015-3-01,2
314790,Passos,2015,4,2015-4-01,1
314790,Passos,2015,5,2015-5-01,1
314790,Passos,2015,6,2015-6-01,0
314790,Passos,2015,7,2015-7-01,4
314790,Passos,2015,8,2015-8-01,7
314790,Passos,2015,9,2015-9-01,0
314790,Passos,2015,10,2015-10-01,4
314790,Passos,2015,11,2015-11-01,1
314790,Passos,2015,12,2015-12-01,2
314800,Patos de Minas,2015,1,2015-1-01,0
314800,Patos de Minas,2015,2,2015-2-01,1
314800,Patos de Minas,2015,3,2015-3-01,1
314800,Patos de Minas,2015,4,2015-4-01,2
314800,Patos de Minas,2015,5,2015-5-01,0
314800,Patos de Minas,2015,6,2015-6-01,1
314800,Patos de Minas,2015,7,2015-7-01,0
314800,Patos de Minas,2015,8,2015-8-01,1
314800,Patos de Minas,2015,9,2015-9-01,0
314800,Patos de Minas,2015,10,2015-10-01,0
314800,Patos de Minas,2015,11,2015-11-01,1
314800,Patos de Minas,2015,12,2015-12-01,1
314810,Patrocínio,2015,1,2015-1-01,9
314810,Patrocínio,2015,2,2015-2-01,9
314810,Patrocínio,2015,3,2015-3-01,5
314810,Patrocínio,2015,4,2015-4-01,15
314810,Patrocínio,2015,5,2015-5-01,24
314810,Patrocínio,2015,6,2015-6-01,36
314810,Patrocínio,2015,7,2015-7-01,21
314810,Patrocínio,2015,8,2015-8-01,38
314810,Patrocínio,2015,9,2015-9-01,43
314810,Patrocínio,2015,10,2015-10-01,24
314810,Patrocínio,2015,11,2015-11-01,98
314810,Patrocínio,2015,12,2015-12-01,45
314850,Pavão,2015,1,2015-1-01,0
314850,Pavão,2015,2,2015-2-01,1
314850,Pavão,2015,3,2015-3-01,0
314850,Pavão,2015,4,2015-4-01,0
314850,Pavão,2015,5,2015-5-01,0
314850,Pavão,2015,6,2015-6-01,0
314850,Pavão,2015,7,2015-7-01,0
314850,Pavão,2015,8,2015-8-01,0
314850,Pavão,2015,9,2015-9-01,0
314850,Pavão,2015,10,2015-10-01,0
314850,Pavão,2015,11,2015-11-01,0
314850,Pavão,2015,12,2015-12-01,0
314860,Peçanha,2015,1,2015-1-01,0
314860,Peçanha,2015,2,2015-2-01,0
314860,Peçanha,2015,3,2015-3-01,0
314860,Peçanha,2015,4,2015-4-01,0
314860,Peçanha,2015,5,2015-5-01,0
314860,Peçanha,2015,6,2015-6-01,0
314860,Peçanha,2015,7,2015-7-01,0
314860,Peçanha,2015,8,2015-8-01,0
314860,Peçanha,2015,9,2015-9-01,0
314860,Peçanha,2015,10,2015-10-01,1
314860,Peçanha,2015,11,2015-11-01,0
314860,Peçanha,2015,12,2015-12-01,0
314870,Pedra Azul,2015,1,2015-1-01,0
314870,Pedra Azul,2015,2,2015-2-01,0
314870,Pedra Azul,2015,3,2015-3-01,0
314870,Pedra Azul,2015,4,2015-4-01,1
314870,Pedra Azul,2015,5,2015-5-01,0
314870,Pedra Azul,2015,6,2015-6-01,1
314870,Pedra Azul,2015,7,2015-7-01,0
314870,Pedra Azul,2015,8,2015-8-01,0
314870,Pedra Azul,2015,9,2015-9-01,0
314870,Pedra Azul,2015,10,2015-10-01,0
314870,Pedra Azul,2015,11,2015-11-01,0
314870,Pedra Azul,2015,12,2015-12-01,0
314910,Pedralva,2015,1,2015-1-01,0
314910,Pedralva,2015,2,2015-2-01,0
314910,Pedralva,2015,3,2015-3-01,0
314910,Pedralva,2015,4,2015-4-01,0
314910,Pedralva,2015,5,2015-5-01,0
314910,Pedralva,2015,6,2015-6-01,0
314910,Pedralva,2015,7,2015-7-01,0
314910,Pedralva,2015,8,2015-8-01,0
314910,Pedralva,2015,9,2015-9-01,0
314910,Pedralva,2015,10,2015-10-01,1
314910,Pedralva,2015,11,2015-11-01,0
314910,Pedralva,2015,12,2015-12-01,0
314915,Pedras de Maria da Cruz,2015,1,2015-1-01,0
314915,Pedras de Maria da Cruz,2015,2,2015-2-01,0
314915,Pedras de Maria da Cruz,2015,3,2015-3-01,0
314915,Pedras de Maria da Cruz,2015,4,2015-4-01,0
314915,Pedras de Maria da Cruz,2015,5,2015-5-01,0
314915,Pedras de Maria da Cruz,2015,6,2015-6-01,3
314915,Pedras de Maria da Cruz,2015,7,2015-7-01,1
314915,Pedras de Maria da Cruz,2015,8,2015-8-01,0
314915,Pedras de Maria da Cruz,2015,9,2015-9-01,1
314915,Pedras de Maria da Cruz,2015,10,2015-10-01,0
314915,Pedras de Maria da Cruz,2015,11,2015-11-01,0
314915,Pedras de Maria da Cruz,2015,12,2015-12-01,0
314920,Pedrinópolis,2015,1,2015-1-01,0
314920,Pedrinópolis,2015,2,2015-2-01,0
314920,Pedrinópolis,2015,3,2015-3-01,0
314920,Pedrinópolis,2015,4,2015-4-01,0
314920,Pedrinópolis,2015,5,2015-5-01,0
314920,Pedrinópolis,2015,6,2015-6-01,0
314920,Pedrinópolis,2015,7,2015-7-01,0
314920,Pedrinópolis,2015,8,2015-8-01,0
314920,Pedrinópolis,2015,9,2015-9-01,1
314920,Pedrinópolis,2015,10,2015-10-01,0
314920,Pedrinópolis,2015,11,2015-11-01,0
314920,Pedrinópolis,2015,12,2015-12-01,0
314930,Pedro Leopoldo,2015,1,2015-1-01,0
314930,Pedro Leopoldo,2015,2,2015-2-01,0
314930,Pedro Leopoldo,2015,3,2015-3-01,0
314930,Pedro Leopoldo,2015,4,2015-4-01,3
314930,Pedro Leopoldo,2015,5,2015-5-01,0
314930,Pedro Leopoldo,2015,6,2015-6-01,1
314930,Pedro Leopoldo,2015,7,2015-7-01,0
314930,Pedro Leopoldo,2015,8,2015-8-01,1
314930,Pedro Leopoldo,2015,9,2015-9-01,1
314930,Pedro Leopoldo,2015,10,2015-10-01,1
314930,Pedro Leopoldo,2015,11,2015-11-01,0
314930,Pedro Leopoldo,2015,12,2015-12-01,1
314970,Perdigão,2015,1,2015-1-01,0
314970,Perdigão,2015,2,2015-2-01,0
314970,Perdigão,2015,3,2015-3-01,0
314970,Perdigão,2015,4,2015-4-01,0
314970,Perdigão,2015,5,2015-5-01,0
314970,Perdigão,2015,6,2015-6-01,0
314970,Perdigão,2015,7,2015-7-01,0
314970,Perdigão,2015,8,2015-8-01,0
314970,Perdigão,2015,9,2015-9-01,0
314970,Perdigão,2015,10,2015-10-01,1
314970,Perdigão,2015,11,2015-11-01,0
314970,Perdigão,2015,12,2015-12-01,0
314980,Perdizes,2015,1,2015-1-01,1
314980,Perdizes,2015,2,2015-2-01,1
314980,Perdizes,2015,3,2015-3-01,0
314980,Perdizes,2015,4,2015-4-01,0
314980,Perdizes,2015,5,2015-5-01,0
314980,Perdizes,2015,6,2015-6-01,0
314980,Perdizes,2015,7,2015-7-01,0
314980,Perdizes,2015,8,2015-8-01,0
