codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_leishmaniose_visceral
314625,Padre Carvalho,2018,4,2018-4-01,0
314625,Padre Carvalho,2018,5,2018-5-01,0
314625,Padre Carvalho,2018,6,2018-6-01,0
314625,Padre Carvalho,2018,7,2018-7-01,1
314625,Padre Carvalho,2018,8,2018-8-01,0
314625,Padre Carvalho,2018,9,2018-9-01,0
314625,Padre Carvalho,2018,10,2018-10-01,0
314625,Padre Carvalho,2018,11,2018-11-01,0
314625,Padre Carvalho,2018,12,2018-12-01,0
314650,Pains,2018,1,2018-1-01,0
314650,Pains,2018,2,2018-2-01,0
314650,Pains,2018,3,2018-3-01,0
314650,Pains,2018,4,2018-4-01,0
314650,Pains,2018,5,2018-5-01,0
314650,Pains,2018,6,2018-6-01,0
314650,Pains,2018,7,2018-7-01,0
314650,Pains,2018,8,2018-8-01,0
314650,Pains,2018,9,2018-9-01,0
314650,Pains,2018,10,2018-10-01,0
314650,Pains,2018,11,2018-11-01,0
314650,Pains,2018,12,2018-12-01,1
314690,Papagaios,2018,1,2018-1-01,0
314690,Papagaios,2018,2,2018-2-01,0
314690,Papagaios,2018,3,2018-3-01,0
314690,Papagaios,2018,4,2018-4-01,1
314690,Papagaios,2018,5,2018-5-01,1
314690,Papagaios,2018,6,2018-6-01,1
314690,Papagaios,2018,7,2018-7-01,1
314690,Papagaios,2018,8,2018-8-01,1
314690,Papagaios,2018,9,2018-9-01,1
314690,Papagaios,2018,10,2018-10-01,0
314690,Papagaios,2018,11,2018-11-01,0
314690,Papagaios,2018,12,2018-12-01,0
314710,Pará de Minas,2018,1,2018-1-01,1
314710,Pará de Minas,2018,2,2018-2-01,1
314710,Pará de Minas,2018,3,2018-3-01,1
314710,Pará de Minas,2018,4,2018-4-01,0
314710,Pará de Minas,2018,5,2018-5-01,0
314710,Pará de Minas,2018,6,2018-6-01,0
314710,Pará de Minas,2018,7,2018-7-01,0
314710,Pará de Minas,2018,8,2018-8-01,0
314710,Pará de Minas,2018,9,2018-9-01,0
314710,Pará de Minas,2018,10,2018-10-01,0
314710,Pará de Minas,2018,11,2018-11-01,0
314710,Pará de Minas,2018,12,2018-12-01,1
314700,Paracatu,2018,1,2018-1-01,0
314700,Paracatu,2018,2,2018-2-01,2
314700,Paracatu,2018,3,2018-3-01,6
314700,Paracatu,2018,4,2018-4-01,3
314700,Paracatu,2018,5,2018-5-01,1
314700,Paracatu,2018,6,2018-6-01,1
314700,Paracatu,2018,7,2018-7-01,2
314700,Paracatu,2018,8,2018-8-01,2
314700,Paracatu,2018,9,2018-9-01,2
314700,Paracatu,2018,10,2018-10-01,2
314700,Paracatu,2018,11,2018-11-01,0
314700,Paracatu,2018,12,2018-12-01,1
314740,Paraopeba,2018,1,2018-1-01,0
314740,Paraopeba,2018,2,2018-2-01,0
314740,Paraopeba,2018,3,2018-3-01,0
314740,Paraopeba,2018,4,2018-4-01,1
314740,Paraopeba,2018,5,2018-5-01,0
314740,Paraopeba,2018,6,2018-6-01,0
314740,Paraopeba,2018,7,2018-7-01,0
314740,Paraopeba,2018,8,2018-8-01,0
314740,Paraopeba,2018,9,2018-9-01,0
314740,Paraopeba,2018,10,2018-10-01,0
314740,Paraopeba,2018,11,2018-11-01,0
314740,Paraopeba,2018,12,2018-12-01,0
314790,Passos,2018,1,2018-1-01,0
314790,Passos,2018,2,2018-2-01,0
314790,Passos,2018,3,2018-3-01,0
314790,Passos,2018,4,2018-4-01,0
314790,Passos,2018,5,2018-5-01,0
314790,Passos,2018,6,2018-6-01,0
314790,Passos,2018,7,2018-7-01,0
314790,Passos,2018,8,2018-8-01,0
314790,Passos,2018,9,2018-9-01,0
314790,Passos,2018,10,2018-10-01,0
314790,Passos,2018,11,2018-11-01,1
314790,Passos,2018,12,2018-12-01,0
314810,Patrocínio,2018,1,2018-1-01,0
314810,Patrocínio,2018,2,2018-2-01,0
314810,Patrocínio,2018,3,2018-3-01,1
314810,Patrocínio,2018,4,2018-4-01,0
314810,Patrocínio,2018,5,2018-5-01,1
314810,Patrocínio,2018,6,2018-6-01,2
314810,Patrocínio,2018,7,2018-7-01,0
314810,Patrocínio,2018,8,2018-8-01,0
314810,Patrocínio,2018,9,2018-9-01,0
314810,Patrocínio,2018,10,2018-10-01,0
314810,Patrocínio,2018,11,2018-11-01,1
314810,Patrocínio,2018,12,2018-12-01,0
314850,Pavão,2018,1,2018-1-01,0
314850,Pavão,2018,2,2018-2-01,1
314850,Pavão,2018,3,2018-3-01,0
314850,Pavão,2018,4,2018-4-01,0
314850,Pavão,2018,5,2018-5-01,0
314850,Pavão,2018,6,2018-6-01,0
314850,Pavão,2018,7,2018-7-01,0
314850,Pavão,2018,8,2018-8-01,0
314850,Pavão,2018,9,2018-9-01,0
314850,Pavão,2018,10,2018-10-01,0
314850,Pavão,2018,11,2018-11-01,0
314850,Pavão,2018,12,2018-12-01,0
314870,Pedra Azul,2018,1,2018-1-01,0
314870,Pedra Azul,2018,2,2018-2-01,0
314870,Pedra Azul,2018,3,2018-3-01,0
314870,Pedra Azul,2018,4,2018-4-01,0
314870,Pedra Azul,2018,5,2018-5-01,0
314870,Pedra Azul,2018,6,2018-6-01,0
314870,Pedra Azul,2018,7,2018-7-01,0
314870,Pedra Azul,2018,8,2018-8-01,0
314870,Pedra Azul,2018,9,2018-9-01,0
314870,Pedra Azul,2018,10,2018-10-01,0
314870,Pedra Azul,2018,11,2018-11-01,0
314870,Pedra Azul,2018,12,2018-12-01,1
314915,Pedras de Maria da Cruz,2018,1,2018-1-01,0
314915,Pedras de Maria da Cruz,2018,2,2018-2-01,0
314915,Pedras de Maria da Cruz,2018,3,2018-3-01,0
314915,Pedras de Maria da Cruz,2018,4,2018-4-01,0
314915,Pedras de Maria da Cruz,2018,5,2018-5-01,0
314915,Pedras de Maria da Cruz,2018,6,2018-6-01,0
314915,Pedras de Maria da Cruz,2018,7,2018-7-01,0
314915,Pedras de Maria da Cruz,2018,8,2018-8-01,0
314915,Pedras de Maria da Cruz,2018,9,2018-9-01,1
314915,Pedras de Maria da Cruz,2018,10,2018-10-01,1
314915,Pedras de Maria da Cruz,2018,11,2018-11-01,0
314915,Pedras de Maria da Cruz,2018,12,2018-12-01,0
314930,Pedro Leopoldo,2018,1,2018-1-01,0
314930,Pedro Leopoldo,2018,2,2018-2-01,0
314930,Pedro Leopoldo,2018,3,2018-3-01,0
314930,Pedro Leopoldo,2018,4,2018-4-01,0
314930,Pedro Leopoldo,2018,5,2018-5-01,0
314930,Pedro Leopoldo,2018,6,2018-6-01,1
314930,Pedro Leopoldo,2018,7,2018-7-01,1
314930,Pedro Leopoldo,2018,8,2018-8-01,0
314930,Pedro Leopoldo,2018,9,2018-9-01,0
314930,Pedro Leopoldo,2018,10,2018-10-01,0
314930,Pedro Leopoldo,2018,11,2018-11-01,0
314930,Pedro Leopoldo,2018,12,2018-12-01,0
315015,Piedade de Caratinga,2018,1,2018-1-01,0
315015,Piedade de Caratinga,2018,2,2018-2-01,0
315015,Piedade de Caratinga,2018,3,2018-3-01,0
315015,Piedade de Caratinga,2018,4,2018-4-01,0
315015,Piedade de Caratinga,2018,5,2018-5-01,1
315015,Piedade de Caratinga,2018,6,2018-6-01,0
315015,Piedade de Caratinga,2018,7,2018-7-01,0
315015,Piedade de Caratinga,2018,8,2018-8-01,0
315015,Piedade de Caratinga,2018,9,2018-9-01,0
315015,Piedade de Caratinga,2018,10,2018-10-01,0
315015,Piedade de Caratinga,2018,11,2018-11-01,0
315015,Piedade de Caratinga,2018,12,2018-12-01,0
315040,Piedade dos Gerais,2018,1,2018-1-01,0
315040,Piedade dos Gerais,2018,2,2018-2-01,0
315040,Piedade dos Gerais,2018,3,2018-3-01,0
315040,Piedade dos Gerais,2018,4,2018-4-01,0
315040,Piedade dos Gerais,2018,5,2018-5-01,0
315040,Piedade dos Gerais,2018,6,2018-6-01,1
315040,Piedade dos Gerais,2018,7,2018-7-01,0
315040,Piedade dos Gerais,2018,8,2018-8-01,0
315040,Piedade dos Gerais,2018,9,2018-9-01,0
315040,Piedade dos Gerais,2018,10,2018-10-01,0
315040,Piedade dos Gerais,2018,11,2018-11-01,0
315040,Piedade dos Gerais,2018,12,2018-12-01,0
315057,Pintópolis,2018,1,2018-1-01,0
315057,Pintópolis,2018,2,2018-2-01,0
315057,Pintópolis,2018,3,2018-3-01,0
315057,Pintópolis,2018,4,2018-4-01,1
315057,Pintópolis,2018,5,2018-5-01,0
315057,Pintópolis,2018,6,2018-6-01,0
315057,Pintópolis,2018,7,2018-7-01,0
315057,Pintópolis,2018,8,2018-8-01,0
315057,Pintópolis,2018,9,2018-9-01,0
315057,Pintópolis,2018,10,2018-10-01,0
315057,Pintópolis,2018,11,2018-11-01,0
315057,Pintópolis,2018,12,2018-12-01,0
315120,Pirapora,2018,1,2018-1-01,0
315120,Pirapora,2018,2,2018-2-01,0
315120,Pirapora,2018,3,2018-3-01,3
315120,Pirapora,2018,4,2018-4-01,1
315120,Pirapora,2018,5,2018-5-01,1
315120,Pirapora,2018,6,2018-6-01,1
315120,Pirapora,2018,7,2018-7-01,2
315120,Pirapora,2018,8,2018-8-01,0
315120,Pirapora,2018,9,2018-9-01,2
315120,Pirapora,2018,10,2018-10-01,0
315120,Pirapora,2018,11,2018-11-01,2
315120,Pirapora,2018,12,2018-12-01,0
315180,Poços de Caldas,2018,1,2018-1-01,0
315180,Poços de Caldas,2018,2,2018-2-01,0
315180,Poços de Caldas,2018,3,2018-3-01,0
315180,Poços de Caldas,2018,4,2018-4-01,0
315180,Poços de Caldas,2018,5,2018-5-01,0
315180,Poços de Caldas,2018,6,2018-6-01,0
315180,Poços de Caldas,2018,7,2018-7-01,0
315180,Poços de Caldas,2018,8,2018-8-01,1
315180,Poços de Caldas,2018,9,2018-9-01,0
315180,Poços de Caldas,2018,10,2018-10-01,0
315180,Poços de Caldas,2018,11,2018-11-01,0
315180,Poços de Caldas,2018,12,2018-12-01,0
315210,Ponte Nova,2018,1,2018-1-01,0
315210,Ponte Nova,2018,2,2018-2-01,1
315210,Ponte Nova,2018,3,2018-3-01,0
315210,Ponte Nova,2018,4,2018-4-01,1
315210,Ponte Nova,2018,5,2018-5-01,0
315210,Ponte Nova,2018,6,2018-6-01,0
315210,Ponte Nova,2018,7,2018-7-01,0
315210,Ponte Nova,2018,8,2018-8-01,0
315210,Ponte Nova,2018,9,2018-9-01,0
315210,Ponte Nova,2018,10,2018-10-01,0
315210,Ponte Nova,2018,11,2018-11-01,0
315210,Ponte Nova,2018,12,2018-12-01,0
315213,Ponto Chique,2018,1,2018-1-01,0
315213,Ponto Chique,2018,2,2018-2-01,0
315213,Ponto Chique,2018,3,2018-3-01,0
315213,Ponto Chique,2018,4,2018-4-01,0
315213,Ponto Chique,2018,5,2018-5-01,2
315213,Ponto Chique,2018,6,2018-6-01,0
315213,Ponto Chique,2018,7,2018-7-01,0
315213,Ponto Chique,2018,8,2018-8-01,0
315213,Ponto Chique,2018,9,2018-9-01,0
315213,Ponto Chique,2018,10,2018-10-01,0
315213,Ponto Chique,2018,11,2018-11-01,1
315213,Ponto Chique,2018,12,2018-12-01,0
315217,Ponto dos Volantes,2018,1,2018-1-01,0
315217,Ponto dos Volantes,2018,2,2018-2-01,0
315217,Ponto dos Volantes,2018,3,2018-3-01,0
315217,Ponto dos Volantes,2018,4,2018-4-01,0
315217,Ponto dos Volantes,2018,5,2018-5-01,1
315217,Ponto dos Volantes,2018,6,2018-6-01,0
315217,Ponto dos Volantes,2018,7,2018-7-01,0
315217,Ponto dos Volantes,2018,8,2018-8-01,0
315217,Ponto dos Volantes,2018,9,2018-9-01,1
315217,Ponto dos Volantes,2018,10,2018-10-01,0
315217,Ponto dos Volantes,2018,11,2018-11-01,0
315217,Ponto dos Volantes,2018,12,2018-12-01,1
315220,Porteirinha,2018,1,2018-1-01,0
315220,Porteirinha,2018,2,2018-2-01,0
315220,Porteirinha,2018,3,2018-3-01,1
315220,Porteirinha,2018,4,2018-4-01,0
315220,Porteirinha,2018,5,2018-5-01,0
315220,Porteirinha,2018,6,2018-6-01,0
315220,Porteirinha,2018,7,2018-7-01,0
315220,Porteirinha,2018,8,2018-8-01,0
315220,Porteirinha,2018,9,2018-9-01,0
315220,Porteirinha,2018,10,2018-10-01,0
315220,Porteirinha,2018,11,2018-11-01,0
315220,Porteirinha,2018,12,2018-12-01,0
315240,Poté,2018,1,2018-1-01,0
315240,Poté,2018,2,2018-2-01,0
315240,Poté,2018,3,2018-3-01,0
315240,Poté,2018,4,2018-4-01,0
315240,Poté,2018,5,2018-5-01,0
315240,Poté,2018,6,2018-6-01,0
315240,Poté,2018,7,2018-7-01,1
315240,Poté,2018,8,2018-8-01,0
315240,Poté,2018,9,2018-9-01,0
315240,Poté,2018,10,2018-10-01,0
315240,Poté,2018,11,2018-11-01,0
315240,Poté,2018,12,2018-12-01,0
315320,Presidente Juscelino,2018,1,2018-1-01,1
315320,Presidente Juscelino,2018,2,2018-2-01,0
315320,Presidente Juscelino,2018,3,2018-3-01,0
315320,Presidente Juscelino,2018,4,2018-4-01,1
315320,Presidente Juscelino,2018,5,2018-5-01,1
315320,Presidente Juscelino,2018,6,2018-6-01,0
315320,Presidente Juscelino,2018,7,2018-7-01,1
315320,Presidente Juscelino,2018,8,2018-8-01,1
315320,Presidente Juscelino,2018,9,2018-9-01,1
315320,Presidente Juscelino,2018,10,2018-10-01,5
315320,Presidente Juscelino,2018,11,2018-11-01,1
315320,Presidente Juscelino,2018,12,2018-12-01,3
315390,Raposos,2018,1,2018-1-01,1
315390,Raposos,2018,2,2018-2-01,0
315390,Raposos,2018,3,2018-3-01,0
315390,Raposos,2018,4,2018-4-01,0
315390,Raposos,2018,5,2018-5-01,0
315390,Raposos,2018,6,2018-6-01,0
315390,Raposos,2018,7,2018-7-01,0
315390,Raposos,2018,8,2018-8-01,0
315390,Raposos,2018,9,2018-9-01,0
315390,Raposos,2018,10,2018-10-01,0
315390,Raposos,2018,11,2018-11-01,0
315390,Raposos,2018,12,2018-12-01,0
315400,Raul Soares,2018,1,2018-1-01,0
315400,Raul Soares,2018,2,2018-2-01,0
315400,Raul Soares,2018,3,2018-3-01,0
315400,Raul Soares,2018,4,2018-4-01,1
315400,Raul Soares,2018,5,2018-5-01,0
315400,Raul Soares,2018,6,2018-6-01,0
315400,Raul Soares,2018,7,2018-7-01,0
315400,Raul Soares,2018,8,2018-8-01,0
315400,Raul Soares,2018,9,2018-9-01,0
315400,Raul Soares,2018,10,2018-10-01,0
315400,Raul Soares,2018,11,2018-11-01,0
315400,Raul Soares,2018,12,2018-12-01,0
315430,Resplendor,2018,1,2018-1-01,3
315430,Resplendor,2018,2,2018-2-01,0
315430,Resplendor,2018,3,2018-3-01,2
315430,Resplendor,2018,4,2018-4-01,0
315430,Resplendor,2018,5,2018-5-01,3
315430,Resplendor,2018,6,2018-6-01,1
315430,Resplendor,2018,7,2018-7-01,2
315430,Resplendor,2018,8,2018-8-01,3
315430,Resplendor,2018,9,2018-9-01,2
315430,Resplendor,2018,10,2018-10-01,2
315430,Resplendor,2018,11,2018-11-01,0
315430,Resplendor,2018,12,2018-12-01,1
315450,Riacho dos Machados,2018,1,2018-1-01,0
315450,Riacho dos Machados,2018,2,2018-2-01,0
315450,Riacho dos Machados,2018,3,2018-3-01,1
315450,Riacho dos Machados,2018,4,2018-4-01,0
315450,Riacho dos Machados,2018,5,2018-5-01,1
315450,Riacho dos Machados,2018,6,2018-6-01,0
315450,Riacho dos Machados,2018,7,2018-7-01,0
315450,Riacho dos Machados,2018,8,2018-8-01,1
315450,Riacho dos Machados,2018,9,2018-9-01,1
315450,Riacho dos Machados,2018,10,2018-10-01,0
315450,Riacho dos Machados,2018,11,2018-11-01,0
315450,Riacho dos Machados,2018,12,2018-12-01,0
315460,Ribeirão das Neves,2018,1,2018-1-01,3
315460,Ribeirão das Neves,2018,2,2018-2-01,6
315460,Ribeirão das Neves,2018,3,2018-3-01,8
315460,Ribeirão das Neves,2018,4,2018-4-01,4
315460,Ribeirão das Neves,2018,5,2018-5-01,8
315460,Ribeirão das Neves,2018,6,2018-6-01,2
315460,Ribeirão das Neves,2018,7,2018-7-01,2
315460,Ribeirão das Neves,2018,8,2018-8-01,12
315460,Ribeirão das Neves,2018,9,2018-9-01,6
315460,Ribeirão das Neves,2018,10,2018-10-01,4
315460,Ribeirão das Neves,2018,11,2018-11-01,10
315460,Ribeirão das Neves,2018,12,2018-12-01,7
315480,Rio Acima,2018,1,2018-1-01,1
315480,Rio Acima,2018,2,2018-2-01,0
315480,Rio Acima,2018,3,2018-3-01,0
315480,Rio Acima,2018,4,2018-4-01,0
315480,Rio Acima,2018,5,2018-5-01,0
315480,Rio Acima,2018,6,2018-6-01,0
315480,Rio Acima,2018,7,2018-7-01,0
315480,Rio Acima,2018,8,2018-8-01,0
315480,Rio Acima,2018,9,2018-9-01,0
315480,Rio Acima,2018,10,2018-10-01,0
315480,Rio Acima,2018,11,2018-11-01,1
315480,Rio Acima,2018,12,2018-12-01,0
315510,Rio do Prado,2018,1,2018-1-01,0
315510,Rio do Prado,2018,2,2018-2-01,1
315510,Rio do Prado,2018,3,2018-3-01,0
315510,Rio do Prado,2018,4,2018-4-01,0
315510,Rio do Prado,2018,5,2018-5-01,0
315510,Rio do Prado,2018,6,2018-6-01,0
315510,Rio do Prado,2018,7,2018-7-01,0
315510,Rio do Prado,2018,8,2018-8-01,0
315510,Rio do Prado,2018,9,2018-9-01,0
315510,Rio do Prado,2018,10,2018-10-01,0
315510,Rio do Prado,2018,11,2018-11-01,0
315510,Rio do Prado,2018,12,2018-12-01,0
315570,Rio Piracicaba,2018,1,2018-1-01,1
315570,Rio Piracicaba,2018,2,2018-2-01,0
315570,Rio Piracicaba,2018,3,2018-3-01,0
315570,Rio Piracicaba,2018,4,2018-4-01,0
315570,Rio Piracicaba,2018,5,2018-5-01,0
315570,Rio Piracicaba,2018,6,2018-6-01,0
315570,Rio Piracicaba,2018,7,2018-7-01,0
315570,Rio Piracicaba,2018,8,2018-8-01,0
315570,Rio Piracicaba,2018,9,2018-9-01,0
315570,Rio Piracicaba,2018,10,2018-10-01,0
315570,Rio Piracicaba,2018,11,2018-11-01,0
315570,Rio Piracicaba,2018,12,2018-12-01,0
315650,Rubelita,2018,1,2018-1-01,0
315650,Rubelita,2018,2,2018-2-01,0
315650,Rubelita,2018,3,2018-3-01,0
315650,Rubelita,2018,4,2018-4-01,0
315650,Rubelita,2018,5,2018-5-01,0
315650,Rubelita,2018,6,2018-6-01,1
315650,Rubelita,2018,7,2018-7-01,0
315650,Rubelita,2018,8,2018-8-01,0
315650,Rubelita,2018,9,2018-9-01,0
315650,Rubelita,2018,10,2018-10-01,0
315650,Rubelita,2018,11,2018-11-01,0
315650,Rubelita,2018,12,2018-12-01,0
315660,Rubim,2018,1,2018-1-01,1
315660,Rubim,2018,2,2018-2-01,0
315660,Rubim,2018,3,2018-3-01,0
315660,Rubim,2018,4,2018-4-01,1
315660,Rubim,2018,5,2018-5-01,0
315660,Rubim,2018,6,2018-6-01,0
315660,Rubim,2018,7,2018-7-01,0
315660,Rubim,2018,8,2018-8-01,0
315660,Rubim,2018,9,2018-9-01,1
315660,Rubim,2018,10,2018-10-01,0
315660,Rubim,2018,11,2018-11-01,0
315660,Rubim,2018,12,2018-12-01,0
315670,Sabará,2018,1,2018-1-01,0
315670,Sabará,2018,2,2018-2-01,0
315670,Sabará,2018,3,2018-3-01,2
315670,Sabará,2018,4,2018-4-01,0
315670,Sabará,2018,5,2018-5-01,6
315670,Sabará,2018,6,2018-6-01,1
315670,Sabará,2018,7,2018-7-01,0
315670,Sabará,2018,8,2018-8-01,4
315670,Sabará,2018,9,2018-9-01,1
315670,Sabará,2018,10,2018-10-01,2
315670,Sabará,2018,11,2018-11-01,0
315670,Sabará,2018,12,2018-12-01,4
315700,Salinas,2018,1,2018-1-01,0
315700,Salinas,2018,2,2018-2-01,0
315700,Salinas,2018,3,2018-3-01,0
315700,Salinas,2018,4,2018-4-01,0
315700,Salinas,2018,5,2018-5-01,0
315700,Salinas,2018,6,2018-6-01,0
315700,Salinas,2018,7,2018-7-01,0
315700,Salinas,2018,8,2018-8-01,1
315700,Salinas,2018,9,2018-9-01,0
315700,Salinas,2018,10,2018-10-01,0
315700,Salinas,2018,11,2018-11-01,0
315700,Salinas,2018,12,2018-12-01,0
315720,Santa Bárbara,2018,1,2018-1-01,1
315720,Santa Bárbara,2018,2,2018-2-01,0
315720,Santa Bárbara,2018,3,2018-3-01,0
315720,Santa Bárbara,2018,4,2018-4-01,0
315720,Santa Bárbara,2018,5,2018-5-01,0
315720,Santa Bárbara,2018,6,2018-6-01,0
315720,Santa Bárbara,2018,7,2018-7-01,0
315720,Santa Bárbara,2018,8,2018-8-01,0
315720,Santa Bárbara,2018,9,2018-9-01,0
315720,Santa Bárbara,2018,10,2018-10-01,0
315720,Santa Bárbara,2018,11,2018-11-01,0
315720,Santa Bárbara,2018,12,2018-12-01,0
315760,Santa Fé de Minas,2018,1,2018-1-01,1
315760,Santa Fé de Minas,2018,2,2018-2-01,0
315760,Santa Fé de Minas,2018,3,2018-3-01,0
315760,Santa Fé de Minas,2018,4,2018-4-01,0
315760,Santa Fé de Minas,2018,5,2018-5-01,0
315760,Santa Fé de Minas,2018,6,2018-6-01,0
315760,Santa Fé de Minas,2018,7,2018-7-01,0
315760,Santa Fé de Minas,2018,8,2018-8-01,1
315760,Santa Fé de Minas,2018,9,2018-9-01,0
315760,Santa Fé de Minas,2018,10,2018-10-01,1
315760,Santa Fé de Minas,2018,11,2018-11-01,0
315760,Santa Fé de Minas,2018,12,2018-12-01,0
315780,Santa Luzia,2018,1,2018-1-01,4
315780,Santa Luzia,2018,2,2018-2-01,3
315780,Santa Luzia,2018,3,2018-3-01,1
315780,Santa Luzia,2018,4,2018-4-01,3
315780,Santa Luzia,2018,5,2018-5-01,5
315780,Santa Luzia,2018,6,2018-6-01,4
315780,Santa Luzia,2018,7,2018-7-01,3
315780,Santa Luzia,2018,8,2018-8-01,2
315780,Santa Luzia,2018,9,2018-9-01,3
315780,Santa Luzia,2018,10,2018-10-01,1
315780,Santa Luzia,2018,11,2018-11-01,3
315780,Santa Luzia,2018,12,2018-12-01,5
315820,Santa Maria do Suaçuí,2018,1,2018-1-01,0
315820,Santa Maria do Suaçuí,2018,2,2018-2-01,0
315820,Santa Maria do Suaçuí,2018,3,2018-3-01,0
315820,Santa Maria do Suaçuí,2018,4,2018-4-01,0
315820,Santa Maria do Suaçuí,2018,5,2018-5-01,0
315820,Santa Maria do Suaçuí,2018,6,2018-6-01,0
315820,Santa Maria do Suaçuí,2018,7,2018-7-01,0
315820,Santa Maria do Suaçuí,2018,8,2018-8-01,0
315820,Santa Maria do Suaçuí,2018,9,2018-9-01,1
315820,Santa Maria do Suaçuí,2018,10,2018-10-01,0
315820,Santa Maria do Suaçuí,2018,11,2018-11-01,0
315820,Santa Maria do Suaçuí,2018,12,2018-12-01,0
315950,Santa Rita do Itueto,2018,1,2018-1-01,1
315950,Santa Rita do Itueto,2018,2,2018-2-01,0
315950,Santa Rita do Itueto,2018,3,2018-3-01,0
315950,Santa Rita do Itueto,2018,4,2018-4-01,0
315950,Santa Rita do Itueto,2018,5,2018-5-01,0
315950,Santa Rita do Itueto,2018,6,2018-6-01,0
315950,Santa Rita do Itueto,2018,7,2018-7-01,0
315950,Santa Rita do Itueto,2018,8,2018-8-01,0
315950,Santa Rita do Itueto,2018,9,2018-9-01,0
315950,Santa Rita do Itueto,2018,10,2018-10-01,0
315950,Santa Rita do Itueto,2018,11,2018-11-01,0
315950,Santa Rita do Itueto,2018,12,2018-12-01,0
315850,Santana de Pirapama,2018,1,2018-1-01,0
315850,Santana de Pirapama,2018,2,2018-2-01,0
315850,Santana de Pirapama,2018,3,2018-3-01,1
315850,Santana de Pirapama,2018,4,2018-4-01,0
315850,Santana de Pirapama,2018,5,2018-5-01,0
315850,Santana de Pirapama,2018,6,2018-6-01,0
315850,Santana de Pirapama,2018,7,2018-7-01,0
315850,Santana de Pirapama,2018,8,2018-8-01,0
315850,Santana de Pirapama,2018,9,2018-9-01,0
315850,Santana de Pirapama,2018,10,2018-10-01,0
315850,Santana de Pirapama,2018,11,2018-11-01,0
315850,Santana de Pirapama,2018,12,2018-12-01,0
315890,Santana do Manhuaçu,2018,1,2018-1-01,0
315890,Santana do Manhuaçu,2018,2,2018-2-01,0
315890,Santana do Manhuaçu,2018,3,2018-3-01,0
315890,Santana do Manhuaçu,2018,4,2018-4-01,1
315890,Santana do Manhuaçu,2018,5,2018-5-01,0
315890,Santana do Manhuaçu,2018,6,2018-6-01,0
315890,Santana do Manhuaçu,2018,7,2018-7-01,0
315890,Santana do Manhuaçu,2018,8,2018-8-01,0
315890,Santana do Manhuaçu,2018,9,2018-9-01,0
315890,Santana do Manhuaçu,2018,10,2018-10-01,0
315890,Santana do Manhuaçu,2018,11,2018-11-01,0
315890,Santana do Manhuaçu,2018,12,2018-12-01,0
315895,Santana do Paraíso,2018,1,2018-1-01,4
315895,Santana do Paraíso,2018,2,2018-2-01,0
315895,Santana do Paraíso,2018,3,2018-3-01,2
315895,Santana do Paraíso,2018,4,2018-4-01,2
315895,Santana do Paraíso,2018,5,2018-5-01,1
315895,Santana do Paraíso,2018,6,2018-6-01,0
315895,Santana do Paraíso,2018,7,2018-7-01,0
315895,Santana do Paraíso,2018,8,2018-8-01,2
315895,Santana do Paraíso,2018,9,2018-9-01,0
315895,Santana do Paraíso,2018,10,2018-10-01,0
315895,Santana do Paraíso,2018,11,2018-11-01,1
315895,Santana do Paraíso,2018,12,2018-12-01,0
316030,Santo Antônio do Jacinto,2018,1,2018-1-01,0
316030,Santo Antônio do Jacinto,2018,2,2018-2-01,0
316030,Santo Antônio do Jacinto,2018,3,2018-3-01,0
316030,Santo Antônio do Jacinto,2018,4,2018-4-01,0
316030,Santo Antônio do Jacinto,2018,5,2018-5-01,0
316030,Santo Antônio do Jacinto,2018,6,2018-6-01,0
316030,Santo Antônio do Jacinto,2018,7,2018-7-01,0
316030,Santo Antônio do Jacinto,2018,8,2018-8-01,0
316030,Santo Antônio do Jacinto,2018,9,2018-9-01,0
316030,Santo Antônio do Jacinto,2018,10,2018-10-01,0
316030,Santo Antônio do Jacinto,2018,11,2018-11-01,1
316030,Santo Antônio do Jacinto,2018,12,2018-12-01,0
316045,Santo Antônio do Retiro,2018,1,2018-1-01,0
316045,Santo Antônio do Retiro,2018,2,2018-2-01,0
316045,Santo Antônio do Retiro,2018,3,2018-3-01,1
316045,Santo Antônio do Retiro,2018,4,2018-4-01,0
316045,Santo Antônio do Retiro,2018,5,2018-5-01,1
316045,Santo Antônio do Retiro,2018,6,2018-6-01,0
316045,Santo Antônio do Retiro,2018,7,2018-7-01,0
316045,Santo Antônio do Retiro,2018,8,2018-8-01,0
316045,Santo Antônio do Retiro,2018,9,2018-9-01,0
316045,Santo Antônio do Retiro,2018,10,2018-10-01,0
316045,Santo Antônio do Retiro,2018,11,2018-11-01,0
316045,Santo Antônio do Retiro,2018,12,2018-12-01,0
316100,São Domingos do Prata,2018,1,2018-1-01,1
316100,São Domingos do Prata,2018,2,2018-2-01,0
316100,São Domingos do Prata,2018,3,2018-3-01,0
316100,São Domingos do Prata,2018,4,2018-4-01,1
316100,São Domingos do Prata,2018,5,2018-5-01,0
316100,São Domingos do Prata,2018,6,2018-6-01,2
316100,São Domingos do Prata,2018,7,2018-7-01,0
316100,São Domingos do Prata,2018,8,2018-8-01,0
316100,São Domingos do Prata,2018,9,2018-9-01,0
316100,São Domingos do Prata,2018,10,2018-10-01,1
316100,São Domingos do Prata,2018,11,2018-11-01,0
