codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_coqueluche
314280,Monte Alegre de Minas,2017,3,2017-3-01,0
314280,Monte Alegre de Minas,2017,4,2017-4-01,0
314280,Monte Alegre de Minas,2017,5,2017-5-01,0
314280,Monte Alegre de Minas,2017,6,2017-6-01,0
314280,Monte Alegre de Minas,2017,7,2017-7-01,0
314280,Monte Alegre de Minas,2017,8,2017-8-01,0
314280,Monte Alegre de Minas,2017,9,2017-9-01,2
314280,Monte Alegre de Minas,2017,10,2017-10-01,1
314280,Monte Alegre de Minas,2017,11,2017-11-01,3
314280,Monte Alegre de Minas,2017,12,2017-12-01,0
314290,Monte Azul,2017,1,2017-1-01,0
314290,Monte Azul,2017,2,2017-2-01,0
314290,Monte Azul,2017,3,2017-3-01,0
314290,Monte Azul,2017,4,2017-4-01,0
314290,Monte Azul,2017,5,2017-5-01,0
314290,Monte Azul,2017,6,2017-6-01,0
314290,Monte Azul,2017,7,2017-7-01,1
314290,Monte Azul,2017,8,2017-8-01,0
314290,Monte Azul,2017,9,2017-9-01,0
314290,Monte Azul,2017,10,2017-10-01,0
314290,Monte Azul,2017,11,2017-11-01,0
314290,Monte Azul,2017,12,2017-12-01,0
314310,Monte Carmelo,2017,1,2017-1-01,1
314310,Monte Carmelo,2017,2,2017-2-01,0
314310,Monte Carmelo,2017,3,2017-3-01,0
314310,Monte Carmelo,2017,4,2017-4-01,0
314310,Monte Carmelo,2017,5,2017-5-01,0
314310,Monte Carmelo,2017,6,2017-6-01,0
314310,Monte Carmelo,2017,7,2017-7-01,0
314310,Monte Carmelo,2017,8,2017-8-01,0
314310,Monte Carmelo,2017,9,2017-9-01,0
314310,Monte Carmelo,2017,10,2017-10-01,0
314310,Monte Carmelo,2017,11,2017-11-01,0
314310,Monte Carmelo,2017,12,2017-12-01,1
314320,Monte Santo de Minas,2017,1,2017-1-01,0
314320,Monte Santo de Minas,2017,2,2017-2-01,0
314320,Monte Santo de Minas,2017,3,2017-3-01,0
314320,Monte Santo de Minas,2017,4,2017-4-01,0
314320,Monte Santo de Minas,2017,5,2017-5-01,0
314320,Monte Santo de Minas,2017,6,2017-6-01,0
314320,Monte Santo de Minas,2017,7,2017-7-01,0
314320,Monte Santo de Minas,2017,8,2017-8-01,1
314320,Monte Santo de Minas,2017,9,2017-9-01,0
314320,Monte Santo de Minas,2017,10,2017-10-01,0
314320,Monte Santo de Minas,2017,11,2017-11-01,0
314320,Monte Santo de Minas,2017,12,2017-12-01,0
314340,Monte Sião,2017,1,2017-1-01,0
314340,Monte Sião,2017,2,2017-2-01,0
314340,Monte Sião,2017,3,2017-3-01,0
314340,Monte Sião,2017,4,2017-4-01,0
314340,Monte Sião,2017,5,2017-5-01,1
314340,Monte Sião,2017,6,2017-6-01,0
314340,Monte Sião,2017,7,2017-7-01,0
314340,Monte Sião,2017,8,2017-8-01,0
314340,Monte Sião,2017,9,2017-9-01,0
314340,Monte Sião,2017,10,2017-10-01,0
314340,Monte Sião,2017,11,2017-11-01,0
314340,Monte Sião,2017,12,2017-12-01,0
314330,Montes Claros,2017,1,2017-1-01,0
314330,Montes Claros,2017,2,2017-2-01,1
314330,Montes Claros,2017,3,2017-3-01,0
314330,Montes Claros,2017,4,2017-4-01,3
314330,Montes Claros,2017,5,2017-5-01,3
314330,Montes Claros,2017,6,2017-6-01,2
314330,Montes Claros,2017,7,2017-7-01,1
314330,Montes Claros,2017,8,2017-8-01,3
314330,Montes Claros,2017,9,2017-9-01,0
314330,Montes Claros,2017,10,2017-10-01,1
314330,Montes Claros,2017,11,2017-11-01,0
314330,Montes Claros,2017,12,2017-12-01,1
314430,Nanuque,2017,1,2017-1-01,0
314430,Nanuque,2017,2,2017-2-01,1
314430,Nanuque,2017,3,2017-3-01,0
314430,Nanuque,2017,4,2017-4-01,0
314430,Nanuque,2017,5,2017-5-01,0
314430,Nanuque,2017,6,2017-6-01,0
314430,Nanuque,2017,7,2017-7-01,0
314430,Nanuque,2017,8,2017-8-01,0
314430,Nanuque,2017,9,2017-9-01,0
314430,Nanuque,2017,10,2017-10-01,0
314430,Nanuque,2017,11,2017-11-01,0
314430,Nanuque,2017,12,2017-12-01,0
314460,Nepomuceno,2017,1,2017-1-01,0
314460,Nepomuceno,2017,2,2017-2-01,0
314460,Nepomuceno,2017,3,2017-3-01,0
314460,Nepomuceno,2017,4,2017-4-01,0
314460,Nepomuceno,2017,5,2017-5-01,0
314460,Nepomuceno,2017,6,2017-6-01,0
314460,Nepomuceno,2017,7,2017-7-01,0
314460,Nepomuceno,2017,8,2017-8-01,0
314460,Nepomuceno,2017,9,2017-9-01,0
314460,Nepomuceno,2017,10,2017-10-01,0
314460,Nepomuceno,2017,11,2017-11-01,1
314460,Nepomuceno,2017,12,2017-12-01,0
314480,Nova Lima,2017,1,2017-1-01,0
314480,Nova Lima,2017,2,2017-2-01,0
314480,Nova Lima,2017,3,2017-3-01,1
314480,Nova Lima,2017,4,2017-4-01,0
314480,Nova Lima,2017,5,2017-5-01,1
314480,Nova Lima,2017,6,2017-6-01,0
314480,Nova Lima,2017,7,2017-7-01,0
314480,Nova Lima,2017,8,2017-8-01,2
314480,Nova Lima,2017,9,2017-9-01,0
314480,Nova Lima,2017,10,2017-10-01,0
314480,Nova Lima,2017,11,2017-11-01,0
314480,Nova Lima,2017,12,2017-12-01,0
314520,Nova Serrana,2017,1,2017-1-01,0
314520,Nova Serrana,2017,2,2017-2-01,0
314520,Nova Serrana,2017,3,2017-3-01,1
314520,Nova Serrana,2017,4,2017-4-01,0
314520,Nova Serrana,2017,5,2017-5-01,0
314520,Nova Serrana,2017,6,2017-6-01,0
314520,Nova Serrana,2017,7,2017-7-01,0
314520,Nova Serrana,2017,8,2017-8-01,0
314520,Nova Serrana,2017,9,2017-9-01,0
314520,Nova Serrana,2017,10,2017-10-01,0
314520,Nova Serrana,2017,11,2017-11-01,0
314520,Nova Serrana,2017,12,2017-12-01,0
314590,Ouro Branco,2017,1,2017-1-01,0
314590,Ouro Branco,2017,2,2017-2-01,0
314590,Ouro Branco,2017,3,2017-3-01,0
314590,Ouro Branco,2017,4,2017-4-01,0
314590,Ouro Branco,2017,5,2017-5-01,1
314590,Ouro Branco,2017,6,2017-6-01,0
314590,Ouro Branco,2017,7,2017-7-01,0
314590,Ouro Branco,2017,8,2017-8-01,0
314590,Ouro Branco,2017,9,2017-9-01,0
314590,Ouro Branco,2017,10,2017-10-01,0
314590,Ouro Branco,2017,11,2017-11-01,0
314590,Ouro Branco,2017,12,2017-12-01,0
314600,Ouro Fino,2017,1,2017-1-01,0
314600,Ouro Fino,2017,2,2017-2-01,0
314600,Ouro Fino,2017,3,2017-3-01,0
314600,Ouro Fino,2017,4,2017-4-01,0
314600,Ouro Fino,2017,5,2017-5-01,0
314600,Ouro Fino,2017,6,2017-6-01,1
314600,Ouro Fino,2017,7,2017-7-01,0
314600,Ouro Fino,2017,8,2017-8-01,0
314600,Ouro Fino,2017,9,2017-9-01,0
314600,Ouro Fino,2017,10,2017-10-01,1
314600,Ouro Fino,2017,11,2017-11-01,0
314600,Ouro Fino,2017,12,2017-12-01,0
314610,Ouro Preto,2017,1,2017-1-01,0
314610,Ouro Preto,2017,2,2017-2-01,0
314610,Ouro Preto,2017,3,2017-3-01,1
314610,Ouro Preto,2017,4,2017-4-01,1
314610,Ouro Preto,2017,5,2017-5-01,2
314610,Ouro Preto,2017,6,2017-6-01,0
314610,Ouro Preto,2017,7,2017-7-01,0
314610,Ouro Preto,2017,8,2017-8-01,0
314610,Ouro Preto,2017,9,2017-9-01,0
314610,Ouro Preto,2017,10,2017-10-01,0
314610,Ouro Preto,2017,11,2017-11-01,0
314610,Ouro Preto,2017,12,2017-12-01,0
314710,Pará de Minas,2017,1,2017-1-01,1
314710,Pará de Minas,2017,2,2017-2-01,0
314710,Pará de Minas,2017,3,2017-3-01,0
314710,Pará de Minas,2017,4,2017-4-01,1
314710,Pará de Minas,2017,5,2017-5-01,0
314710,Pará de Minas,2017,6,2017-6-01,0
314710,Pará de Minas,2017,7,2017-7-01,0
314710,Pará de Minas,2017,8,2017-8-01,0
314710,Pará de Minas,2017,9,2017-9-01,0
314710,Pará de Minas,2017,10,2017-10-01,0
314710,Pará de Minas,2017,11,2017-11-01,0
314710,Pará de Minas,2017,12,2017-12-01,0
314700,Paracatu,2017,1,2017-1-01,0
314700,Paracatu,2017,2,2017-2-01,0
314700,Paracatu,2017,3,2017-3-01,1
314700,Paracatu,2017,4,2017-4-01,0
314700,Paracatu,2017,5,2017-5-01,0
314700,Paracatu,2017,6,2017-6-01,0
314700,Paracatu,2017,7,2017-7-01,1
314700,Paracatu,2017,8,2017-8-01,0
314700,Paracatu,2017,9,2017-9-01,1
314700,Paracatu,2017,10,2017-10-01,0
314700,Paracatu,2017,11,2017-11-01,0
314700,Paracatu,2017,12,2017-12-01,0
314720,Paraguaçu,2017,1,2017-1-01,0
314720,Paraguaçu,2017,2,2017-2-01,0
314720,Paraguaçu,2017,3,2017-3-01,0
314720,Paraguaçu,2017,4,2017-4-01,0
314720,Paraguaçu,2017,5,2017-5-01,0
314720,Paraguaçu,2017,6,2017-6-01,0
314720,Paraguaçu,2017,7,2017-7-01,0
314720,Paraguaçu,2017,8,2017-8-01,0
314720,Paraguaçu,2017,9,2017-9-01,0
314720,Paraguaçu,2017,10,2017-10-01,1
314720,Paraguaçu,2017,11,2017-11-01,0
314720,Paraguaçu,2017,12,2017-12-01,0
314730,Paraisópolis,2017,1,2017-1-01,0
314730,Paraisópolis,2017,2,2017-2-01,0
314730,Paraisópolis,2017,3,2017-3-01,0
314730,Paraisópolis,2017,4,2017-4-01,0
314730,Paraisópolis,2017,5,2017-5-01,0
314730,Paraisópolis,2017,6,2017-6-01,0
314730,Paraisópolis,2017,7,2017-7-01,0
314730,Paraisópolis,2017,8,2017-8-01,0
314730,Paraisópolis,2017,9,2017-9-01,0
314730,Paraisópolis,2017,10,2017-10-01,0
314730,Paraisópolis,2017,11,2017-11-01,0
314730,Paraisópolis,2017,12,2017-12-01,1
314810,Patrocínio,2017,1,2017-1-01,0
314810,Patrocínio,2017,2,2017-2-01,0
314810,Patrocínio,2017,3,2017-3-01,0
314810,Patrocínio,2017,4,2017-4-01,1
314810,Patrocínio,2017,5,2017-5-01,0
314810,Patrocínio,2017,6,2017-6-01,0
314810,Patrocínio,2017,7,2017-7-01,0
314810,Patrocínio,2017,8,2017-8-01,0
314810,Patrocínio,2017,9,2017-9-01,0
314810,Patrocínio,2017,10,2017-10-01,0
314810,Patrocínio,2017,11,2017-11-01,0
314810,Patrocínio,2017,12,2017-12-01,0
314930,Pedro Leopoldo,2017,1,2017-1-01,0
314930,Pedro Leopoldo,2017,2,2017-2-01,0
314930,Pedro Leopoldo,2017,3,2017-3-01,0
314930,Pedro Leopoldo,2017,4,2017-4-01,0
314930,Pedro Leopoldo,2017,5,2017-5-01,0
314930,Pedro Leopoldo,2017,6,2017-6-01,0
314930,Pedro Leopoldo,2017,7,2017-7-01,0
314930,Pedro Leopoldo,2017,8,2017-8-01,0
314930,Pedro Leopoldo,2017,9,2017-9-01,1
314930,Pedro Leopoldo,2017,10,2017-10-01,0
314930,Pedro Leopoldo,2017,11,2017-11-01,0
314930,Pedro Leopoldo,2017,12,2017-12-01,0
315040,Piedade dos Gerais,2017,1,2017-1-01,0
315040,Piedade dos Gerais,2017,2,2017-2-01,0
315040,Piedade dos Gerais,2017,3,2017-3-01,0
315040,Piedade dos Gerais,2017,4,2017-4-01,0
315040,Piedade dos Gerais,2017,5,2017-5-01,0
315040,Piedade dos Gerais,2017,6,2017-6-01,0
315040,Piedade dos Gerais,2017,7,2017-7-01,0
315040,Piedade dos Gerais,2017,8,2017-8-01,0
315040,Piedade dos Gerais,2017,9,2017-9-01,0
315040,Piedade dos Gerais,2017,10,2017-10-01,1
315040,Piedade dos Gerais,2017,11,2017-11-01,0
315040,Piedade dos Gerais,2017,12,2017-12-01,0
315050,Pimenta,2017,1,2017-1-01,1
315050,Pimenta,2017,2,2017-2-01,0
315050,Pimenta,2017,3,2017-3-01,0
315050,Pimenta,2017,4,2017-4-01,0
315050,Pimenta,2017,5,2017-5-01,0
315050,Pimenta,2017,6,2017-6-01,0
315050,Pimenta,2017,7,2017-7-01,0
315050,Pimenta,2017,8,2017-8-01,0
315050,Pimenta,2017,9,2017-9-01,0
315050,Pimenta,2017,10,2017-10-01,0
315050,Pimenta,2017,11,2017-11-01,1
315050,Pimenta,2017,12,2017-12-01,0
315070,Pirajuba,2017,1,2017-1-01,0
315070,Pirajuba,2017,2,2017-2-01,0
315070,Pirajuba,2017,3,2017-3-01,0
315070,Pirajuba,2017,4,2017-4-01,0
315070,Pirajuba,2017,5,2017-5-01,0
315070,Pirajuba,2017,6,2017-6-01,0
315070,Pirajuba,2017,7,2017-7-01,0
315070,Pirajuba,2017,8,2017-8-01,1
315070,Pirajuba,2017,9,2017-9-01,0
315070,Pirajuba,2017,10,2017-10-01,0
315070,Pirajuba,2017,11,2017-11-01,0
315070,Pirajuba,2017,12,2017-12-01,0
315140,Pitangui,2017,1,2017-1-01,0
315140,Pitangui,2017,2,2017-2-01,0
315140,Pitangui,2017,3,2017-3-01,0
315140,Pitangui,2017,4,2017-4-01,0
315140,Pitangui,2017,5,2017-5-01,0
315140,Pitangui,2017,6,2017-6-01,0
315140,Pitangui,2017,7,2017-7-01,0
315140,Pitangui,2017,8,2017-8-01,0
315140,Pitangui,2017,9,2017-9-01,0
315140,Pitangui,2017,10,2017-10-01,1
315140,Pitangui,2017,11,2017-11-01,1
315140,Pitangui,2017,12,2017-12-01,0
315150,Piumhi,2017,1,2017-1-01,0
315150,Piumhi,2017,2,2017-2-01,0
315150,Piumhi,2017,3,2017-3-01,0
315150,Piumhi,2017,4,2017-4-01,0
315150,Piumhi,2017,5,2017-5-01,0
315150,Piumhi,2017,6,2017-6-01,0
315150,Piumhi,2017,7,2017-7-01,0
315150,Piumhi,2017,8,2017-8-01,0
315150,Piumhi,2017,9,2017-9-01,1
315150,Piumhi,2017,10,2017-10-01,0
315150,Piumhi,2017,11,2017-11-01,0
315150,Piumhi,2017,12,2017-12-01,0
315180,Poços de Caldas,2017,1,2017-1-01,0
315180,Poços de Caldas,2017,2,2017-2-01,0
315180,Poços de Caldas,2017,3,2017-3-01,1
315180,Poços de Caldas,2017,4,2017-4-01,0
315180,Poços de Caldas,2017,5,2017-5-01,0
315180,Poços de Caldas,2017,6,2017-6-01,0
315180,Poços de Caldas,2017,7,2017-7-01,0
315180,Poços de Caldas,2017,8,2017-8-01,0
315180,Poços de Caldas,2017,9,2017-9-01,0
315180,Poços de Caldas,2017,10,2017-10-01,2
315180,Poços de Caldas,2017,11,2017-11-01,0
315180,Poços de Caldas,2017,12,2017-12-01,0
315220,Porteirinha,2017,1,2017-1-01,0
315220,Porteirinha,2017,2,2017-2-01,0
315220,Porteirinha,2017,3,2017-3-01,0
315220,Porteirinha,2017,4,2017-4-01,0
315220,Porteirinha,2017,5,2017-5-01,1
315220,Porteirinha,2017,6,2017-6-01,0
315220,Porteirinha,2017,7,2017-7-01,0
315220,Porteirinha,2017,8,2017-8-01,0
315220,Porteirinha,2017,9,2017-9-01,0
315220,Porteirinha,2017,10,2017-10-01,0
315220,Porteirinha,2017,11,2017-11-01,0
315220,Porteirinha,2017,12,2017-12-01,0
315250,Pouso Alegre,2017,1,2017-1-01,0
315250,Pouso Alegre,2017,2,2017-2-01,0
315250,Pouso Alegre,2017,3,2017-3-01,0
315250,Pouso Alegre,2017,4,2017-4-01,1
315250,Pouso Alegre,2017,5,2017-5-01,0
315250,Pouso Alegre,2017,6,2017-6-01,0
315250,Pouso Alegre,2017,7,2017-7-01,0
315250,Pouso Alegre,2017,8,2017-8-01,0
315250,Pouso Alegre,2017,9,2017-9-01,0
315250,Pouso Alegre,2017,10,2017-10-01,0
315250,Pouso Alegre,2017,11,2017-11-01,2
315250,Pouso Alegre,2017,12,2017-12-01,0
315390,Raposos,2017,1,2017-1-01,0
315390,Raposos,2017,2,2017-2-01,0
315390,Raposos,2017,3,2017-3-01,0
315390,Raposos,2017,4,2017-4-01,0
315390,Raposos,2017,5,2017-5-01,1
315390,Raposos,2017,6,2017-6-01,0
315390,Raposos,2017,7,2017-7-01,0
315390,Raposos,2017,8,2017-8-01,0
315390,Raposos,2017,9,2017-9-01,0
315390,Raposos,2017,10,2017-10-01,0
315390,Raposos,2017,11,2017-11-01,0
315390,Raposos,2017,12,2017-12-01,0
315400,Raul Soares,2017,1,2017-1-01,0
315400,Raul Soares,2017,2,2017-2-01,0
315400,Raul Soares,2017,3,2017-3-01,0
315400,Raul Soares,2017,4,2017-4-01,0
315400,Raul Soares,2017,5,2017-5-01,0
315400,Raul Soares,2017,6,2017-6-01,0
315400,Raul Soares,2017,7,2017-7-01,1
315400,Raul Soares,2017,8,2017-8-01,0
315400,Raul Soares,2017,9,2017-9-01,0
315400,Raul Soares,2017,10,2017-10-01,0
315400,Raul Soares,2017,11,2017-11-01,0
315400,Raul Soares,2017,12,2017-12-01,0
315460,Ribeirão das Neves,2017,1,2017-1-01,3
315460,Ribeirão das Neves,2017,2,2017-2-01,0
315460,Ribeirão das Neves,2017,3,2017-3-01,2
315460,Ribeirão das Neves,2017,4,2017-4-01,0
315460,Ribeirão das Neves,2017,5,2017-5-01,3
315460,Ribeirão das Neves,2017,6,2017-6-01,1
315460,Ribeirão das Neves,2017,7,2017-7-01,0
315460,Ribeirão das Neves,2017,8,2017-8-01,4
315460,Ribeirão das Neves,2017,9,2017-9-01,1
315460,Ribeirão das Neves,2017,10,2017-10-01,0
315460,Ribeirão das Neves,2017,11,2017-11-01,0
315460,Ribeirão das Neves,2017,12,2017-12-01,0
315470,Ribeirão Vermelho,2017,1,2017-1-01,0
315470,Ribeirão Vermelho,2017,2,2017-2-01,0
315470,Ribeirão Vermelho,2017,3,2017-3-01,0
315470,Ribeirão Vermelho,2017,4,2017-4-01,0
315470,Ribeirão Vermelho,2017,5,2017-5-01,2
315470,Ribeirão Vermelho,2017,6,2017-6-01,0
315470,Ribeirão Vermelho,2017,7,2017-7-01,0
315470,Ribeirão Vermelho,2017,8,2017-8-01,0
315470,Ribeirão Vermelho,2017,9,2017-9-01,0
315470,Ribeirão Vermelho,2017,10,2017-10-01,0
315470,Ribeirão Vermelho,2017,11,2017-11-01,0
315470,Ribeirão Vermelho,2017,12,2017-12-01,0
315530,Rio Manso,2017,1,2017-1-01,0
315530,Rio Manso,2017,2,2017-2-01,0
315530,Rio Manso,2017,3,2017-3-01,0
315530,Rio Manso,2017,4,2017-4-01,0
315530,Rio Manso,2017,5,2017-5-01,0
315530,Rio Manso,2017,6,2017-6-01,0
315530,Rio Manso,2017,7,2017-7-01,0
315530,Rio Manso,2017,8,2017-8-01,0
315530,Rio Manso,2017,9,2017-9-01,2
315530,Rio Manso,2017,10,2017-10-01,0
315530,Rio Manso,2017,11,2017-11-01,0
315530,Rio Manso,2017,12,2017-12-01,0
315590,Rio Preto,2017,1,2017-1-01,0
315590,Rio Preto,2017,2,2017-2-01,0
315590,Rio Preto,2017,3,2017-3-01,0
315590,Rio Preto,2017,4,2017-4-01,0
315590,Rio Preto,2017,5,2017-5-01,0
315590,Rio Preto,2017,6,2017-6-01,0
315590,Rio Preto,2017,7,2017-7-01,0
315590,Rio Preto,2017,8,2017-8-01,0
315590,Rio Preto,2017,9,2017-9-01,0
315590,Rio Preto,2017,10,2017-10-01,1
315590,Rio Preto,2017,11,2017-11-01,0
315590,Rio Preto,2017,12,2017-12-01,0
315670,Sabará,2017,1,2017-1-01,1
315670,Sabará,2017,2,2017-2-01,0
315670,Sabará,2017,3,2017-3-01,0
315670,Sabará,2017,4,2017-4-01,1
315670,Sabará,2017,5,2017-5-01,3
315670,Sabará,2017,6,2017-6-01,0
315670,Sabará,2017,7,2017-7-01,1
315670,Sabará,2017,8,2017-8-01,0
315670,Sabará,2017,9,2017-9-01,0
315670,Sabará,2017,10,2017-10-01,1
315670,Sabará,2017,11,2017-11-01,1
315670,Sabará,2017,12,2017-12-01,0
315780,Santa Luzia,2017,1,2017-1-01,1
315780,Santa Luzia,2017,2,2017-2-01,1
315780,Santa Luzia,2017,3,2017-3-01,0
315780,Santa Luzia,2017,4,2017-4-01,1
315780,Santa Luzia,2017,5,2017-5-01,0
315780,Santa Luzia,2017,6,2017-6-01,0
315780,Santa Luzia,2017,7,2017-7-01,0
315780,Santa Luzia,2017,8,2017-8-01,0
315780,Santa Luzia,2017,9,2017-9-01,0
315780,Santa Luzia,2017,10,2017-10-01,1
315780,Santa Luzia,2017,11,2017-11-01,1
315780,Santa Luzia,2017,12,2017-12-01,0
315935,Santa Rita de Minas,2017,1,2017-1-01,0
315935,Santa Rita de Minas,2017,2,2017-2-01,0
315935,Santa Rita de Minas,2017,3,2017-3-01,0
315935,Santa Rita de Minas,2017,4,2017-4-01,0
315935,Santa Rita de Minas,2017,5,2017-5-01,0
315935,Santa Rita de Minas,2017,6,2017-6-01,1
315935,Santa Rita de Minas,2017,7,2017-7-01,0
315935,Santa Rita de Minas,2017,8,2017-8-01,0
315935,Santa Rita de Minas,2017,9,2017-9-01,0
315935,Santa Rita de Minas,2017,10,2017-10-01,0
315935,Santa Rita de Minas,2017,11,2017-11-01,0
315935,Santa Rita de Minas,2017,12,2017-12-01,0
315895,Santana do Paraíso,2017,1,2017-1-01,0
315895,Santana do Paraíso,2017,2,2017-2-01,0
315895,Santana do Paraíso,2017,3,2017-3-01,0
315895,Santana do Paraíso,2017,4,2017-4-01,0
315895,Santana do Paraíso,2017,5,2017-5-01,0
315895,Santana do Paraíso,2017,6,2017-6-01,0
315895,Santana do Paraíso,2017,7,2017-7-01,0
315895,Santana do Paraíso,2017,8,2017-8-01,0
315895,Santana do Paraíso,2017,9,2017-9-01,0
315895,Santana do Paraíso,2017,10,2017-10-01,0
315895,Santana do Paraíso,2017,11,2017-11-01,0
315895,Santana do Paraíso,2017,12,2017-12-01,1
316030,Santo Antônio do Jacinto,2017,1,2017-1-01,1
316030,Santo Antônio do Jacinto,2017,2,2017-2-01,0
316030,Santo Antônio do Jacinto,2017,3,2017-3-01,0
316030,Santo Antônio do Jacinto,2017,4,2017-4-01,0
316030,Santo Antônio do Jacinto,2017,5,2017-5-01,0
316030,Santo Antônio do Jacinto,2017,6,2017-6-01,0
316030,Santo Antônio do Jacinto,2017,7,2017-7-01,0
316030,Santo Antônio do Jacinto,2017,8,2017-8-01,0
316030,Santo Antônio do Jacinto,2017,9,2017-9-01,0
316030,Santo Antônio do Jacinto,2017,10,2017-10-01,0
316030,Santo Antônio do Jacinto,2017,11,2017-11-01,0
316030,Santo Antônio do Jacinto,2017,12,2017-12-01,0
316110,São Francisco,2017,1,2017-1-01,0
316110,São Francisco,2017,2,2017-2-01,0
316110,São Francisco,2017,3,2017-3-01,1
316110,São Francisco,2017,4,2017-4-01,1
316110,São Francisco,2017,5,2017-5-01,1
316110,São Francisco,2017,6,2017-6-01,0
316110,São Francisco,2017,7,2017-7-01,0
316110,São Francisco,2017,8,2017-8-01,0
316110,São Francisco,2017,9,2017-9-01,0
316110,São Francisco,2017,10,2017-10-01,0
316110,São Francisco,2017,11,2017-11-01,0
316110,São Francisco,2017,12,2017-12-01,0
316200,São Gonçalo do Sapucaí,2017,1,2017-1-01,0
316200,São Gonçalo do Sapucaí,2017,2,2017-2-01,0
316200,São Gonçalo do Sapucaí,2017,3,2017-3-01,0
316200,São Gonçalo do Sapucaí,2017,4,2017-4-01,0
316200,São Gonçalo do Sapucaí,2017,5,2017-5-01,0
316200,São Gonçalo do Sapucaí,2017,6,2017-6-01,1
316200,São Gonçalo do Sapucaí,2017,7,2017-7-01,0
316200,São Gonçalo do Sapucaí,2017,8,2017-8-01,0
316200,São Gonçalo do Sapucaí,2017,9,2017-9-01,0
316200,São Gonçalo do Sapucaí,2017,10,2017-10-01,0
316200,São Gonçalo do Sapucaí,2017,11,2017-11-01,0
316200,São Gonçalo do Sapucaí,2017,12,2017-12-01,0
316220,São João Batista do Glória,2017,1,2017-1-01,0
316220,São João Batista do Glória,2017,2,2017-2-01,0
316220,São João Batista do Glória,2017,3,2017-3-01,0
316220,São João Batista do Glória,2017,4,2017-4-01,1
316220,São João Batista do Glória,2017,5,2017-5-01,0
316220,São João Batista do Glória,2017,6,2017-6-01,0
316220,São João Batista do Glória,2017,7,2017-7-01,0
316220,São João Batista do Glória,2017,8,2017-8-01,0
316220,São João Batista do Glória,2017,9,2017-9-01,0
316220,São João Batista do Glória,2017,10,2017-10-01,0
316220,São João Batista do Glória,2017,11,2017-11-01,0
316220,São João Batista do Glória,2017,12,2017-12-01,0
316240,São João da Ponte,2017,1,2017-1-01,0
316240,São João da Ponte,2017,2,2017-2-01,0
316240,São João da Ponte,2017,3,2017-3-01,0
316240,São João da Ponte,2017,4,2017-4-01,0
316240,São João da Ponte,2017,5,2017-5-01,0
316240,São João da Ponte,2017,6,2017-6-01,1
316240,São João da Ponte,2017,7,2017-7-01,0
316240,São João da Ponte,2017,8,2017-8-01,0
316240,São João da Ponte,2017,9,2017-9-01,0
316240,São João da Ponte,2017,10,2017-10-01,0
316240,São João da Ponte,2017,11,2017-11-01,0
316240,São João da Ponte,2017,12,2017-12-01,0
316250,São João del Rei,2017,1,2017-1-01,0
316250,São João del Rei,2017,2,2017-2-01,0
316250,São João del Rei,2017,3,2017-3-01,0
316250,São João del Rei,2017,4,2017-4-01,0
316250,São João del Rei,2017,5,2017-5-01,1
316250,São João del Rei,2017,6,2017-6-01,0
316250,São João del Rei,2017,7,2017-7-01,1
316250,São João del Rei,2017,8,2017-8-01,0
316250,São João del Rei,2017,9,2017-9-01,0
316250,São João del Rei,2017,10,2017-10-01,0
316250,São João del Rei,2017,11,2017-11-01,0
316250,São João del Rei,2017,12,2017-12-01,0
316370,São Lourenço,2017,1,2017-1-01,0
316370,São Lourenço,2017,2,2017-2-01,0
316370,São Lourenço,2017,3,2017-3-01,0
316370,São Lourenço,2017,4,2017-4-01,0
316370,São Lourenço,2017,5,2017-5-01,1
316370,São Lourenço,2017,6,2017-6-01,0
316370,São Lourenço,2017,7,2017-7-01,0
316370,São Lourenço,2017,8,2017-8-01,0
316370,São Lourenço,2017,9,2017-9-01,0
316370,São Lourenço,2017,10,2017-10-01,0
316370,São Lourenço,2017,11,2017-11-01,0
316370,São Lourenço,2017,12,2017-12-01,0
316390,São Pedro da União,2017,1,2017-1-01,0
316390,São Pedro da União,2017,2,2017-2-01,0
316390,São Pedro da União,2017,3,2017-3-01,0
316390,São Pedro da União,2017,4,2017-4-01,0
316390,São Pedro da União,2017,5,2017-5-01,0
316390,São Pedro da União,2017,6,2017-6-01,0
316390,São Pedro da União,2017,7,2017-7-01,0
316390,São Pedro da União,2017,8,2017-8-01,0
316390,São Pedro da União,2017,9,2017-9-01,1
316390,São Pedro da União,2017,10,2017-10-01,0
316390,São Pedro da União,2017,11,2017-11-01,0
316390,São Pedro da União,2017,12,2017-12-01,0
316470,São Sebastião do Paraíso,2017,1,2017-1-01,0
316470,São Sebastião do Paraíso,2017,2,2017-2-01,0
316470,São Sebastião do Paraíso,2017,3,2017-3-01,0
316470,São Sebastião do Paraíso,2017,4,2017-4-01,0
316470,São Sebastião do Paraíso,2017,5,2017-5-01,0
316470,São Sebastião do Paraíso,2017,6,2017-6-01,1
316470,São Sebastião do Paraíso,2017,7,2017-7-01,0
316470,São Sebastião do Paraíso,2017,8,2017-8-01,0
316470,São Sebastião do Paraíso,2017,9,2017-9-01,0
316470,São Sebastião do Paraíso,2017,10,2017-10-01,0
316470,São Sebastião do Paraíso,2017,11,2017-11-01,0
316470,São Sebastião do Paraíso,2017,12,2017-12-01,0
